market,benchmark,version,version_label,candidate_id,label,group,kind,top_cagr,active_cagr,top_worst_cagr,top_worst_terminal,robust_score,coverage,turnover,start_date,end_date,series_points,component_count,subset_keys,thesis,economics,source_run,source_document
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_factor_extension_20260711:eu_small_syn_loo_without_revision,新扩展：full model without revision,新扩展 · 组合模型,leave_one_out,0.15772452941588289,0.0740944543315873,0.25177504819942986,100.7660303419092,52.62578888698742,0.992923464547335,0.2819509064093247,2007-04-02,2026-07-02,233,8,pmom|quality_improvement|deleveraging|value_improvement|quality_level|residual_momentum|residual_risk|value_level,只保留通过主题 Gate、并在组合矩阵中保持较高 Robust 的精简 sleeve。,该组合用于升级欧洲小盘核心：质量改善、静态 ROE、现金流估值和去杠杆共同约束融资脆弱性；LOO 用于删除与 PMOM、残差确认重复的独立主题。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,新扩展：full model without residual_momentum,新扩展 · 组合模型,leave_one_out,0.1592475467817931,0.0755074525077765,0.2431399364304081,96.96396282141464,50.82000196815749,0.994587616840599,0.2652191864577174,2007-04-02,2026-07-02,233,8,revision|pmom|quality_improvement|deleveraging|value_improvement|quality_level|residual_risk|value_level,只保留通过主题 Gate、并在组合矩阵中保持较高 Robust 的精简 sleeve。,该组合用于升级欧洲小盘核心：质量改善、静态 ROE、现金流估值和去杠杆共同约束融资脆弱性；LOO 用于删除与 PMOM、残差确认重复的独立主题。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_factor_extension_20260711:eu_small_ext_subset_f05fb2faed38,新扩展：quality_improvement + value_improvement + quality_level,新扩展 · 组合模型,family_subset,0.15762160844250594,0.0739989654469688,0.21329568385329,47.55603414985612,26.083204406029253,0.9660870647153056,0.2933859645847549,2007-04-02,2026-07-02,233,3,quality_improvement|value_improvement|quality_level,只保留通过主题 Gate、并在组合矩阵中保持较高 Robust 的精简 sleeve。,该组合用于升级欧洲小盘核心：质量改善、静态 ROE、现金流估值和去杠杆共同约束融资脆弱性；LOO 用于删除与 PMOM、残差确认重复的独立主题。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_factor_extension_20260711:eu_small_ext_subset_6f93efffce26,新扩展：quality_improvement + quality_level,新扩展 · 组合模型,family_subset,0.15252642081801504,0.0692718367104254,0.21247607766706533,46.232284741651256,25.0864118171442,0.9670435634633032,0.2054612448052117,2007-04-02,2026-07-02,233,2,quality_improvement|quality_level,只保留通过主题 Gate、并在组合矩阵中保持较高 Robust 的精简 sleeve。,该组合用于升级欧洲小盘核心：质量改善、静态 ROE、现金流估值和去杠杆共同约束融资脆弱性；LOO 用于删除与 PMOM、残差确认重复的独立主题。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_factor_extension_20260711:eu_small_ext_subset_d2bc34379630,新扩展：quality_improvement + deleveraging + quality_level,新扩展 · 组合模型,family_subset,0.15931956585994267,0.0755742708501998,0.18880896770594902,40.67028041290409,22.75141951655869,0.8273714170179013,0.2494583318406819,2007-04-02,2026-07-02,233,3,quality_improvement|deleveraging|quality_level,只保留通过主题 Gate、并在组合矩阵中保持较高 Robust 的精简 sleeve。,该组合用于升级欧洲小盘核心：质量改善、静态 ROE、现金流估值和去杠杆共同约束融资脆弱性；LOO 用于删除与 PMOM、残差确认重复的独立主题。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_factor_extension_20260711,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_reldelta_quality_roe_avg_fy0_lag6_score,ROE avg FY0 directional_delta lag6,新扩展 · lag6 relative single,single,0.15118339430833938,0.03374132370521399,0.10384839841633631,5.100112536547086,2.6421114013452396,0.8794189464516229,0.20915148819217502,2010-01-04,2026-07-02,200,1,,该变量先单独通过 official Top/Worst gate。,ROE 改善体现资本回报与资产使用效率上升；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_reldelta_quality_oper_margin_lag6_score,Oper Margin directional_delta lag6,新扩展 · lag6 relative single,single,0.14004423608995764,0.023738566409953643,0.1079285144409372,5.420033259089941,2.451355842474178,0.8857411698835094,0.19742036195258802,2010-01-04,2026-07-02,200,1,,该变量先单独通过 official Top/Worst gate。,经营利润率改善体现定价能力、成本纪律或经营杠杆；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_relrank_quality_roe_avg_fy0_lag6_score,ROE avg FY0 score_delta lag6,新扩展 · lag6 relative single,single,0.14960037722255004,0.032319803324606156,0.09648292544778325,4.567030442240929,2.2903141345236957,0.8794189464516229,0.22790154564301762,2010-01-04,2026-07-02,200,1,,该变量先单独通过 official Top/Worst gate。,ROE 改善体现资本回报与资产使用效率上升；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_relrank_quality_oper_margin_lag6_score,Oper Margin score_delta lag6,新扩展 · lag6 relative single,single,0.14039475625680642,0.024053326447901924,0.09706280672691281,4.607022439822823,2.1003287514132505,0.8857411698835094,0.23436235647741974,2010-01-04,2026-07-02,200,1,,该变量先单独通过 official Top/Worst gate。,经营利润率改善体现定价能力、成本纪律或经营杠杆；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_reldelta_quality_netdebt_to_ebitda_exfin_lag6_score,NetDebt to EBITDA exFIN directional_delta lag6,新扩展 · lag6 relative single,single,0.12380291792885978,0.029969877922250143,0.09763630285843927,2.4787213626336393,0.9106989609111168,0.7508126351151687,0.26196892164965874,2016-10-03,2026-07-02,119,1,,该变量先单独通过 official Top/Worst gate。,净债务负担下降降低再融资和尾部损失风险；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_relrank_quality_netdebt_to_ebitda_exfin_lag6_score,NetDebt to EBITDA exFIN score_delta lag6,新扩展 · lag6 relative single,single,0.1221480158781072,0.02845315206180188,0.091985642492036,2.357144239304752,0.8704233930080415,0.7508126351151687,0.28528140207293373,2016-10-03,2026-07-02,119,1,,该变量先单独通过 official Top/Worst gate。,净债务负担下降降低再融资和尾部损失风险；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_relrank_dividend_dvd_yield_fy1_lag6_score,DVD Yield FY1 score_delta lag6,新扩展 · lag6 relative single,single,0.1338233207748285,0.018152299807046024,0.03772792440493955,1.8416969980334996,0.514476385597609,0.8928410345739304,0.2990680676825546,2010-01-04,2026-07-02,200,1,,该变量先单独通过 official Top/Worst gate。,score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_reldelta_dividend_dvd_yield_fy1_lag6_score,DVD Yield FY1 directional_delta lag6,新扩展 · lag6 relative single,single,0.12473875106142285,0.009994524321347953,0.023800689421568988,1.4738490523959575,0.09168676811749092,0.8928410345739304,0.2863024473992146,2010-01-04,2026-07-02,200,1,,该变量先单独通过 official Top/Worst gate。,directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_reldelta_value_pb_ltm_lag6_score,PB LTM directional_delta lag6,新扩展 · lag6 relative single,single,0.10781123039272966,0.020706989995098013,0.04177601626462635,1.4599458390465703,0.06496484820926209,0.7950604227257881,0.27358629094084125,2017-04-03,2026-07-02,113,1,,该变量先单独通过 official Top/Worst gate。,经方向统一后的 PB 改善反映估值折价扩大或账面价值确认；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_relative_lag6_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_e8f7b2774d41,Oper Margin directional_delta lag6 + EPS Revision Ratio + PMOM 12M1M,新扩展 · gate-passed architecture,family_subset,0.14374287242098105,0.02705987308117752,0.13034992062622242,7.541971172174625,3.5613819442395775,0.8688508017481376,0.25707838005785105,2010-01-04,2026-07-02,200,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_4dc20cb72429,ROE avg FY0 directional_delta lag6 + EPS Revision Ratio + PMOM 12M1M,新扩展 · gate-passed architecture,family_subset,0.1555212837199853,0.03763666768003393,0.12189756855682266,6.663956455440745,3.4436024086117305,0.862458590602983,0.2576172228681009,2010-01-04,2026-07-02,200,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；ROE 改善体现资本回报与资产使用效率上升；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_74e2b7dc9078,DVD Yield FY1 score_delta lag6 + EPS Revision Ratio + PMOM 12M1M,新扩展 · gate-passed architecture,family_subset,0.15116155631663708,0.03372171344870667,0.12339043874404232,6.811698650838323,3.4106368310339894,0.875040826166073,0.31229958985100476,2010-01-04,2026-07-02,200,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_9d3f50d9bcae,Oper Margin score_delta lag6 + EPS Revision Ratio + PMOM 12M1M,新扩展 · gate-passed architecture,family_subset,0.1489591700130508,0.03174401106821145,0.12039470974785238,6.518269609239148,3.2085294845796035,0.8688508017481376,0.2626839801564248,2010-01-04,2026-07-02,200,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_b77ca0398d9f,ROE avg FY0 score_delta lag6 + EPS Revision Ratio + PMOM 12M1M,新扩展 · gate-passed architecture,family_subset,0.15166389823996185,0.03417280715985904,0.11883328527701176,6.3700780394672964,3.1976487580914825,0.862458590602983,0.2626789832910203,2010-01-04,2026-07-02,200,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；ROE 改善体现资本回报与资产使用效率上升；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_172e725446bd,Oper Margin directional_delta lag6 + PMOM 12M1M,新扩展 · gate-passed architecture,pair,0.14071182184568953,0.02433804534189643,0.12325922414042334,6.798590820219234,3.1375341427829535,0.8834471281708323,0.2401513146757392,2010-01-04,2026-07-02,200,2,,所有输入先通过各自证据门槛，再进入固定架构比较。,中期价格趋势确认市场正在吸收基本面信息；经营利润率改善体现定价能力、成本纪律或经营杠杆；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_6c9b7b1f0c55,ROE avg FY0 directional_delta lag6 + EPS Revision Ratio,新扩展 · gate-passed architecture,pair,0.15621536781424994,0.038259942460269425,0.10925138044769978,5.527741424095578,2.947756224784673,0.86430160038571,0.28402704855639693,2010-01-04,2026-07-02,200,2,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；ROE 改善体现资本回报与资产使用效率上升；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_6812c60096d1,Oper Margin directional_delta lag6 + EPS Revision Ratio,新扩展 · gate-passed architecture,pair,0.14880313058350225,0.03160389065726377,0.11382314986509612,5.915661440018976,2.9355050919422445,0.8709193274958397,0.2800957469686843,2010-01-04,2026-07-02,200,2,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；经营利润率改善体现定价能力、成本纪律或经营杠杆；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_eaba0f8ad4aa,DVD Yield FY1 directional_delta lag6 + EPS Revision Ratio + PMOM 12M1M,新扩展 · gate-passed architecture,family_subset,0.14606358341992376,0.029143828061466648,0.11497395537443778,6.017260686996813,2.9147005055157273,0.875040826166073,0.3103748311913255,2010-01-04,2026-07-02,200,3,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；中期价格趋势确认市场正在吸收基本面信息；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_6a5eb3d1e418,ROE avg FY0 score_delta lag6 + PMOM 12M1M,新扩展 · gate-passed architecture,pair,0.15086757766208803,0.03345772602171748,0.10780056869362742,5.409721056776802,2.7176521434255116,0.8773504207039209,0.2522350656604845,2010-01-04,2026-07-02,200,2,,所有输入先通过各自证据门槛，再进入固定架构比较。,中期价格趋势确认市场正在吸收基本面信息；ROE 改善体现资本回报与资产使用效率上升；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_f103aa36090a,ROE avg FY0 directional_delta lag6 + PMOM 12M1M,新扩展 · gate-passed architecture,pair,0.1443866014741797,0.027637929569368946,0.11092459515315367,5.666856231566455,2.6326833591761205,0.8773504207039209,0.24445819477581224,2010-01-04,2026-07-02,200,2,,所有输入先通过各自证据门槛，再进入固定架构比较。,中期价格趋势确认市场正在吸收基本面信息；ROE 改善体现资本回报与资产使用效率上升；directional_delta 衡量同一证券自身水平的有向变化；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
eu-small,MSCI EUR SMALL,new,新扩展,eu_small_lag6arch_d7f8fe80f7c2,Oper Margin score_delta lag6 + EPS Revision Ratio,新扩展 · gate-passed architecture,pair,0.15195362857220984,0.0344329793007756,0.10310308620118969,5.043623739435111,2.5924033130608604,0.8709193274958397,0.29301171095984246,2010-01-04,2026-07-02,200,2,,所有输入先通过各自证据门槛，再进入固定架构比较。,分析师盈利预期上修反映新信息逐步扩散；经营利润率改善体现定价能力、成本纪律或经营杠杆；score_delta 衡量同一证券横截面排序的改善，降低量纲和极值影响；lag6 对应 6 个 screen observation 的变化窗口。组合高收益本身不构成协同，仍须以 pair/subset/leave-one-out 和留出期证据判定。,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\eu_small_lag6_anchor_synergy_20260725,C:\GoogleDrive\TP\09_reports\factor_explorer_sources\eu-small-factor-explorer.html
