file,line,operation,api_matches,canonical_reference,text
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,128,read,read_csv,False,meta = pd.read_csv(meta_path)
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,129,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,149,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=read_columns)"
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,229,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,249,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,293,read,read_csv,False,level = pd.read_csv(level_gate_path)
src/tp_research/workflows/run_nasdaq_relative_variable_research.py,551,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,80,read,read_parquet,False,"available = set(pd.read_parquet(returns_path, columns=[]).columns)"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,85,read,ParquetFile,False,available = set(pq.ParquetFile(returns_path).schema.names)
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,87,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=sedols)"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,153,read,read_parquet,False,"screen = pd.read_parquet(raw_dir / ""nasdaq_multifactor_screen.parquet"")"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,164,read,read_parquet,False,"extra = pd.read_parquet(source_screen_path, columns=extra_columns)"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,257,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,348,read,read_csv,False,legacy = ext.read_csv(legacy_results_path)
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,385,read,read_parquet,False,"relative_screen = pd.read_parquet(relative_dir / ""nasdaq_relative_variable_screen.parquet"", columns=columns)"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,408,write,to_parquet,False,"synergy_screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,446,read,read_csv,False,"ext.read_csv(raw_dir / ""data_construction_checks.csv"").assign(source_run=""raw_level""),"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,447,read,read_csv,False,"ext.read_csv(relative_dir / ""data_construction_checks.csv"").assign(source_run=""relative_raw""),"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,452,read,read_csv,False,"comparison = ext.read_csv(relative_dir / ""relative_vs_level_comparison.csv"")"
src/tp_research/workflows/run_nasdaq_tech_factor_extension.py,518,read,read_csv,False,"definitions = pd.read_csv(output_dir / ""tech_candidate_definitions.csv"")"
src/tp_research/workflows/run_regime_direct_risk_challengers.py,339,read,read_parquet,False,"states = pd.read_parquet(states_path)[""state""].sort_index()"
src/tp_research/workflows/run_regime_direct_risk_challengers.py,720,read,read_parquet,False,parent_features = pd.read_parquet(parent_features_path)
src/tp_research/workflows/run_regime_direct_risk_challengers.py,813,write,to_parquet,False,features_frame.to_parquet(
src/tp_research/workflows/run_regime_direct_risk_challengers.py,817,write,to_parquet,False,predictions.to_parquet(
src/tp_research/workflows/run_regime_direct_risk_challengers_v2.py,656,read,read_parquet,False,parent_features = pd.read_parquet(parent_features_path)
src/tp_research/workflows/run_regime_direct_risk_challengers_v2.py,790,write,to_parquet,False,features_frame.to_parquet(
src/tp_research/workflows/run_regime_direct_risk_challengers_v2.py,794,write,to_parquet,False,predictions.to_parquet(
src/tp_research/workflows/run_regime_sector_factor_rotation_deep_dive.py,230,read,read_csv,False,frame = pd.read_csv(
src/tp_research/workflows/run_regime_sector_factor_rotation_deep_dive.py,775,read,read_parquet,False,panel = pd.read_parquet(
src/tp_research/workflows/run_regime_sector_factor_rotation_deep_dive.py,1150,read,read_parquet,False,market_features = pd.read_parquet(
src/tp_research/workflows/run_regime_sector_factor_rotation_deep_dive.py,1153,read,read_parquet,False,sector_features = pd.read_parquet(
src/tp_research/workflows/run_regime_sector_factor_rotation_research.py,984,read,read_parquet,False,screen = pd.read_parquet(
src/tp_research/workflows/run_regime_sector_factor_rotation_research.py,1036,read,read_parquet,False,"panel = pd.read_parquet(Path(config[""sector_panel""]))"
src/tp_research/workflows/run_regime_sector_factor_rotation_research.py,1137,write,to_parquet,False,market_features.to_parquet(
src/tp_research/workflows/run_regime_sector_factor_rotation_research.py,1141,write,to_parquet,False,sector_features.to_parquet(
src/tp_research/workflows/run_sp500_factor_extension.py,102,read,ParquetFile,False,available = set(pq.ParquetFile(returns_path).schema.names)
src/tp_research/workflows/run_sp500_factor_extension.py,104,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=sedols)"
src/tp_research/workflows/run_sp500_factor_extension.py,169,read,read_parquet,False,"screen = pd.read_parquet(raw_dir / ""sp500_multifactor_screen.parquet"")"
src/tp_research/workflows/run_sp500_factor_extension.py,185,read,read_parquet,False,"extra = pd.read_parquet(source_path, columns=extra_columns)"
src/tp_research/workflows/run_sp500_factor_extension.py,304,write,to_parquet,False,"screen.to_parquet(output_dir / ""sp500_extension_screen.parquet"", index=False)"
src/tp_research/workflows/run_sp500_factor_extension.py,394,read,read_csv,False,"old_legs = pd.read_csv(old_synergy_dir / ""selected_legs.csv"")"
src/tp_research/workflows/run_sp500_factor_extension.py,409,read,read_parquet,False,"old = pd.read_parquet(old_synergy_dir / ""sp500_relative_synergy_screen.parquet"")"
src/tp_research/workflows/run_sp500_factor_extension.py,410,read,read_csv,False,"old = ext.materialize_candidate_columns(old, pd.read_csv(old_synergy_dir / ""candidate_map.csv""), list(old_columns.values()))"
src/tp_research/workflows/run_sp500_factor_extension.py,457,write,to_parquet,False,"screen.to_parquet(output_dir / ""sp500_extension_theme_screen.parquet"", index=False)"
src/tp_research/workflows/run_sp500_factor_extension.py,541,read,read_csv,False,"definitions = pd.read_csv(output_dir / ""candidate_definitions.csv"")"
src/tp_research/workflows/run_sp500_multifactor_research.py,206,read,read_csv,False,validation = pd.read_csv(validation_summary_path)
src/tp_research/workflows/run_sp500_multifactor_research.py,421,write,to_parquet,False,"screen.to_parquet(research_screen_path, index=False)"
src/tp_research/workflows/run_sp500_multifactor_research.py,450,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_sp500_relative_synergy_research.py,298,read,read_parquet;ParquetFile,False,"raw_screen = pd.read_parquet(raw_screen_path, columns=[col for col in raw_cols if col in pq.ParquetFile(raw_screen_path).schema_arrow.names])"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,299,read,read_parquet;ParquetFile,False,"rel_screen = pd.read_parquet(rel_screen_path, columns=[col for col in rel_cols if col in pq.ParquetFile(rel_screen_path).schema_arrow.names])"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,533,read,read_csv,False,raw_gate = pd.read_csv(raw_gate_path)
src/tp_research/workflows/run_sp500_relative_synergy_research.py,534,read,read_csv,False,"rel_gate = pd.read_csv(relative_dir / ""relative_validation_gate.csv"")"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,537,read,read_csv,False,pd.read_csv(map_path)
src/tp_research/workflows/run_sp500_relative_synergy_research.py,557,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_sp500_relative_synergy_research.py,560,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(base.DEFAULT_SCREEN).metadata.num_rows)"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,562,read,read_csv,False,"diag = pd.read_csv(diag_path) if diag_path.exists() else candidate_metric_diagnostics(candidate_map, specs)"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,563,read,read_csv,False,"return screen, checks, diag, specs, pd.read_csv(legs_path), candidate_map"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,567,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(base.DEFAULT_SCREEN).metadata.num_rows)"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,613,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,662,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_sp500_relative_synergy_research.py,663,read,read_csv,False,candidate_map = pd.read_csv(map_path)
src/tp_research/workflows/run_sp500_relative_synergy_research.py,666,write,to_parquet,False,"screen.to_parquet(shard_screen_path, index=False)"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,706,read,read_csv,False,"pd.read_csv(raw_dir / ""performance_summary.csv""),"
src/tp_research/workflows/run_sp500_relative_synergy_research.py,707,read,read_csv,False,"pd.read_csv(relative_dir / ""performance_summary.csv""),"
src/tp_research/workflows/run_sp500_relative_variable_parallel.py,63,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/run_sp500_relative_variable_parallel.py,108,read,read_csv,False,existing_frames.append(pd.read_csv(path))
src/tp_research/workflows/run_sp500_relative_variable_parallel.py,116,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_sp500_relative_variable_parallel.py,218,read,read_csv,False,"metric_diag = pd.read_csv(output_dir / ""metric_diagnostics.csv"")"
src/tp_research/workflows/run_sp500_relative_variable_parallel.py,219,read,read_csv,False,"meta = pd.read_csv(output_dir / ""relative_variable_definitions.csv"")"
src/tp_research/workflows/run_sp500_relative_variable_parallel.py,220,read,read_csv,False,"checks = pd.read_csv(output_dir / ""data_construction_checks.csv"")"
src/tp_research/workflows/run_stoxx600_factor_extension.py,99,read,ParquetFile,False,available = set(pq.ParquetFile(returns_path).schema.names)
src/tp_research/workflows/run_stoxx600_factor_extension.py,101,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=sedols)"
src/tp_research/workflows/run_stoxx600_factor_extension.py,166,read,read_parquet,False,"screen = pd.read_parquet(raw_dir / ""stoxx600_multifactor_screen.parquet"")"
src/tp_research/workflows/run_stoxx600_factor_extension.py,178,read,read_parquet,False,"extra = pd.read_parquet(source_path, columns=extra_columns)"
src/tp_research/workflows/run_stoxx600_factor_extension.py,279,write,to_parquet,False,"screen.to_parquet(output_dir / ""stoxx600_extension_screen.parquet"", index=False)"
src/tp_research/workflows/run_stoxx600_factor_extension.py,367,read,read_csv,False,"old_legs = pd.read_csv(old_synergy_dir / ""selected_legs.csv"")"
src/tp_research/workflows/run_stoxx600_factor_extension.py,382,read,read_parquet,False,"old = pd.read_parquet(old_synergy_dir / ""stoxx600_relative_synergy_screen.parquet"", columns=[*id_columns, *old_columns.values()])"
src/tp_research/workflows/run_stoxx600_factor_extension.py,428,write,to_parquet,False,"screen.to_parquet(output_dir / ""stoxx600_extension_theme_screen.parquet"", index=False)"
src/tp_research/workflows/run_stoxx600_factor_extension.py,512,read,read_csv,False,"definitions = pd.read_csv(output_dir / ""candidate_definitions.csv"")"
src/tp_research/workflows/run_stoxx600_lag6_relative_research.py,163,read,read_parquet;read_csv,False,"return pd.read_parquet(output_path), pd.read_csv(registry_path)"
src/tp_research/workflows/run_stoxx600_lag6_relative_research.py,165,read,ParquetFile,False,available = set(pq.ParquetFile(screen_path).schema_arrow.names)
src/tp_research/workflows/run_stoxx600_lag6_relative_research.py,180,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=list(dict.fromkeys(required)))"
src/tp_research/workflows/run_stoxx600_lag6_relative_research.py,250,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,185,read,ParquetFile,False,return set(pq.ParquetFile(path).schema_arrow.names)
src/tp_research/workflows/run_stoxx600_multifactor_research.py,363,read,read_parquet,False,screen = pd.read_parquet(output_path)
src/tp_research/workflows/run_stoxx600_multifactor_research.py,366,read,ParquetFile,False,"checks = construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,379,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=read_columns)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,489,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,491,read,ParquetFile,False,"checks = construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,896,read,read_parquet;read_csv,False,"data = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,963,read,read_parquet;read_csv,False,"sec = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,973,read,read_parquet;read_csv,False,"sec = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,1164,read,read_csv,False,gate = pd.read_csv(gate_path)
src/tp_research/workflows/run_stoxx600_multifactor_research.py,1280,read,read_csv,False,raw_summary = pd.read_csv(raw_summary_path)
src/tp_research/workflows/run_stoxx600_multifactor_research.py,1303,write,to_parquet,False,"screen.to_parquet(research_screen_path, index=False)"
src/tp_research/workflows/run_stoxx600_multifactor_research.py,1342,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,201,read,read_parquet;ParquetFile,False,"raw_screen = pd.read_parquet(raw_screen_path, columns=[col for col in raw_cols if col in pq.ParquetFile(raw_screen_path).schema_arrow.names])"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,202,read,read_parquet;ParquetFile,False,"rel_screen = pd.read_parquet(rel_screen_path, columns=[col for col in rel_cols if col in pq.ParquetFile(rel_screen_path).schema_arrow.names])"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,280,read,read_csv,False,"raw_gate = pd.read_csv(raw_dir / ""raw_validation_gate.csv"")"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,281,read,read_csv,False,"rel_gate = pd.read_csv(relative_dir / ""relative_validation_gate.csv"")"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,285,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,287,read,read_csv,False,candidate_map = pd.read_csv(map_path)
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,289,read,read_csv,False,"return screen, pd.DataFrame(), pd.DataFrame(), specs, pd.read_csv(legs_path), candidate_map"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,290,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(base.DEFAULT_SCREEN).metadata.num_rows)"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,292,read,read_csv,False,"return screen, checks, diag, specs, pd.read_csv(legs_path), candidate_map"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,296,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(base.DEFAULT_SCREEN).metadata.num_rows)"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,314,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,394,read,read_csv,False,"pd.read_csv(RAW_DIR / ""performance_summary.csv""),"
src/tp_research/workflows/run_stoxx600_relative_synergy_research.py,395,read,read_csv,False,"pd.read_csv(RELATIVE_DIR / ""performance_summary.csv""),"
src/tp_research/workflows/run_stoxx600_relative_variable_parallel.py,52,read,read_csv,False,frames.append(pd.read_csv(path))
src/tp_research/workflows/run_stoxx600_relative_variable_parallel.py,110,read,read_csv,False,existing_frames.append(pd.read_csv(existing_results_path))
src/tp_research/workflows/run_stoxx600_relative_variable_parallel.py,115,read,read_csv,False,existing_frames.append(pd.read_csv(shard_results_path))
src/tp_research/workflows/run_stoxx600_relative_variable_parallel.py,227,read,read_csv,False,"metric_diag = pd.read_csv(output_dir / ""metric_diagnostics.csv"")"
src/tp_research/workflows/run_stoxx600_relative_variable_parallel.py,228,read,read_csv,False,"meta = pd.read_csv(output_dir / ""relative_variable_definitions.csv"")"
src/tp_research/workflows/run_stoxx600_relative_variable_parallel.py,229,read,read_csv,False,"checks = pd.read_csv(output_dir / ""data_construction_checks.csv"")"
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,93,read,read_parquet,False,screen = pd.read_parquet(output_path)
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,96,read,read_csv,False,meta = pd.read_csv(meta_path)
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,97,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,117,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=read_columns)"
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,198,read,ParquetFile,False,"checks = base.construction_checks(screen, returns, pq.ParquetFile(screen_path).metadata.num_rows)"
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,218,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,280,read,read_csv,False,level = pd.read_csv(level_gate_path)
src/tp_research/workflows/run_stoxx600_relative_variable_research.py,537,read,read_csv,False,existing_results = pd.read_csv(existing_results_path)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,201,read,ParquetFile,False,parquet = pq.ParquetFile(path)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,410,read,ParquetFile,False,available = set(pq.ParquetFile(screen_path).schema_arrow.names)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,424,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=required)"
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,441,read,read_parquet;read_csv,False,"return pd.read_parquet(research_path), pd.read_csv(registry_path)"
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,500,write,to_parquet,False,"benchmark.to_parquet(research_path, index=False)"
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,576,read,read_parquet,False,canonical = pd.read_parquet(
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,613,read,ParquetFile,False,return_columns = set(pq.ParquetFile(returns_path).schema_arrow.names)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,617,read,read_parquet,False,"returns = pd.read_parquet(returns_path, columns=matched_sedols)"
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,828,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,842,write,to_parquet,False,output.to_frame().to_parquet(path)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,915,write,to_parquet,False,").to_parquet(record[""sec_list""], index=False)"
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,916,write,to_parquet,False,"safe_frame(builder.buy_list).to_parquet(record[""weights""])"
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,917,write,to_parquet,False,safe_frame(builder.list_exclusion_histo).to_parquet(
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,1081,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,1110,read,read_parquet,False,frame = pd.read_parquet(path)
src/tp_research/workflows/run_stoxx600_sparse_core_sleeve_research.py,1357,read,read_parquet,False,"sec = pd.read_parquet(preferred.iloc[-1][""sec_list""])"
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,443,read,read_parquet;read_csv,False,"return pd.read_parquet(output_path), pd.read_csv(registry_path)"
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,445,read,ParquetFile,False,available = set(pq.ParquetFile(screen_path).schema_arrow.names)
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,461,read,read_parquet,False,"screen = pd.read_parquet(screen_path, columns=required)"
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,547,write,to_parquet,False,"screen.to_parquet(output_path, index=False)"
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,873,read,read_parquet,False,target = pd.read_parquet(
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,918,read,ParquetFile,False,available = set(pq.ParquetFile(source_screen_path).schema_arrow.names)
src/tp_research/workflows/run_stoxx600_sparse_lag_extension_research.py,922,read,read_parquet,False,source = pd.read_parquet(
src/tp_research/workflows/run_technical_top_worst_research.py,85,read,ParquetFile,False,names = pq.ParquetFile(screen_path).schema_arrow.names
src/tp_research/workflows/run_technical_top_worst_research.py,90,read,read_parquet,False,"patterns = pd.read_parquet(patterns_path, columns=[DATE_COL, *PATTERN_COLUMNS])"
src/tp_research/workflows/run_technical_top_worst_research.py,147,read,read_parquet,False,"screen_keys = pd.read_parquet(screen_path, columns=[DATE_COL, SEDOL_COL])[[DATE_COL, SEDOL_COL]].copy()"
src/tp_research/workflows/run_technical_top_worst_research.py,151,read,read_parquet,False,returns = pd.read_parquet(returns_path)
src/tp_research/workflows/run_technical_top_worst_research.py,216,read,ParquetFile,False,source_rows = pq.ParquetFile(screen_path).metadata.num_rows
src/tp_research/workflows/run_technical_top_worst_research.py,218,read,read_parquet,False,screen = pd.read_parquet(output_path)
src/tp_research/workflows/run_technical_top_worst_research.py,223,read,read_parquet,False,screen = pd.read_parquet(screen_path)
src/tp_research/workflows/run_technical_top_worst_research.py,231,write,to_parquet,False,screen.to_parquet(output_path)
src/tp_research/workflows/run_technical_top_worst_research.py,384,read,read_parquet;read_csv,False,"data = pd.read_parquet(path) if path.suffix.lower() == "".parquet"" else pd.read_csv(path)"
src/tp_research/workflows/run_technical_top_worst_research.py,439,read,read_parquet,False,sec_list = pd.read_parquet(path)
src/tp_research/workflows/run_technical_top_worst_research.py,712,read,ParquetFile,False,if len(screen) != pq.ParquetFile(screen_path).metadata.num_rows:
src/tp_research/workflows/write_eu_small_extended_factor_report.py,103,read,read_csv,False,def read_csv(path: Path) -> pd.DataFrame:
src/tp_research/workflows/write_eu_small_extended_factor_report.py,105,read,read_csv,False,return pd.read_csv(path)
src/tp_research/workflows/write_eu_small_extended_factor_report.py,185,read,read_csv,False,"raw_gate = read_csv(raw_dir / ""raw_validation_gate.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,186,read,read_csv,False,"raw_summary = read_csv(raw_dir / ""performance_summary.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,187,read,read_csv,False,"rotation = read_csv(rotation_dir / ""period_rotation_stats.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,188,read,read_csv,False,"raw_pair = read_csv(rotation_dir / ""pair_synergy_summary.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,189,read,read_csv,False,"rel_gate = read_csv(relative_dir / ""relative_validation_gate.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,190,read,read_csv,False,"rel_summary = read_csv(relative_dir / ""performance_summary.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,191,read,read_csv,False,"rel_compare = read_csv(relative_dir / ""relative_vs_level_comparison.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,192,read,read_csv,False,"rel_checks = read_csv(relative_dir / ""data_construction_checks.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,193,read,read_csv,False,"pair = read_csv(synergy_dir / ""pair_synergy_results.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,194,read,read_csv,False,"subset = read_csv(synergy_dir / ""family_subset_results.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,195,read,read_csv,False,"loo = read_csv(synergy_dir / ""leave_one_out_results.csv"")"
src/tp_research/workflows/write_eu_small_extended_factor_report.py,196,read,read_csv,False,"claims = read_csv(synergy_dir / ""synergy_claims.csv"")"
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,29,read,read_csv,False,def read_csv(path: Path) -> pd.DataFrame:
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,33,read,read_csv,False,return pd.read_csv(path)
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,40,read,read_csv,False,frame = read_csv(path)
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,63,read,read_csv,False,frames = [read_csv(path) for path in paths]
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,117,read,read_csv,False,frame = read_csv(path)
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,542,read,read_csv,False,"pair = read_csv(RUN_ROOT / ""pair_synergy_results.csv"")"
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,543,read,read_csv,False,"subset = read_csv(RUN_ROOT / ""family_subset_results.csv"")"
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,544,read,read_csv,False,"loo = read_csv(RUN_ROOT / ""leave_one_out_results.csv"")"
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,545,read,read_csv,False,"claims = read_csv(RUN_ROOT / ""synergy_claims.csv"")"
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,546,read,read_csv,False,"selected = read_csv(RUN_ROOT / ""selected_legs.csv"")"
src/tp_research/workflows/write_sp500_factor_research_vault_report.py,547,read,read_csv,False,"candidate_map = read_csv(RUN_ROOT / ""candidate_map.csv"")"
tests/test_monthly_factor_recommendation_research.py,134,read,read_csv,False,"costs = pd.read_csv(output_dir / ""cost_sensitivity.csv"")"
tests/test_monthly_factor_recommendation_research.py,136,read,read_csv,False,"folds = pd.read_csv(output_dir / ""walk_forward_folds.csv"")"
tests/test_monthly_factor_recommendation_research.py,138,read,read_csv,False,"candidates = pd.read_csv(output_dir / ""model_candidate_registry.csv"")"
tests/test_monthly_factor_recommendation_v2.py,43,read,read_parquet,False,"panel = pd.read_parquet(output_dir / ""factor_panel.parquet"")"
tests/test_monthly_factor_recommendation_v2.py,46,read,read_csv,False,"gates = pd.read_csv(output_dir / ""promotion_gate.csv"")"
tests/test_regime_direct_risk_challengers.py,45,write,to_parquet,False,"states.to_parquet(output_dir / ""regime_oos_US.parquet"")"
tests/test_research_artifacts.py,62,write,to_parquet,False,"_holdings().to_parquet(target, index=False)"
tests/test_research_artifacts.py,70,read,read_parquet,False,stored = pd.read_parquet(target)
tests/test_research_registry.py,83,write,to_parquet,False,").to_parquet(output_dir / ""sec_list.parquet"", index=False)"
tests/test_research_registry.py,99,read,read_parquet,False,"holdings = pd.read_parquet(run_card.parent / ""results"" / ""sec_list.parquet"")"
tests/backtest/manual_refactored_system_smoke.py,32,read,read_parquet,False,screen_agg = pd.read_parquet(path_screen)
tests/backtest/manual_refactored_system_smoke.py,33,read,read_parquet,False,returns = pd.read_parquet(path_returns)
tests/backtest/test_latest_engine_features.py,323,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
tests/backtest/test_latest_engine_features.py,324,write,to_parquet,False,returns.to_parquet(returns_path)
tests/backtest/test_latest_engine_features.py,360,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
tests/backtest/test_latest_engine_features.py,361,write,to_parquet,False,returns.to_parquet(returns_path)
tests/backtest/test_latest_engine_features.py,426,write,to_parquet,False,"screen.to_parquet(screen_path, index=False)"
tests/backtest/test_latest_engine_features.py,427,write,to_parquet,False,returns.to_parquet(returns_path)
tests/backtest/test_stoxx600_sparse_core_sleeve_research.py,105,write,to_parquet,False,").to_parquet(security_list, index=False)"
